State,Year,Quarter,Transacion_type,Transacion_count,Transacion_amount,Latitude,Longitude
assam,2018,4,Peer-to-peer payments,1279089,5284776455.070784,26.2006,92.9376
assam,2018,4,Merchant payments,667293,240563395.2777939,26.2006,92.9376
assam,2018,4,Financial Services,28035,6331912.52655252,26.2006,92.9376
assam,2018,4,Others,56267,38689818.79087821,26.2006,92.9376
assam,2019,1,Recharge & bill payments,1993220,400281677.94382846,26.2006,92.9376
assam,2019,1,Peer-to-peer payments,1976310,7291433300.700247,26.2006,92.9376
assam,2019,1,Merchant payments,494871,266644645.74929428,26.2006,92.9376
assam,2019,1,Financial Services,20162,4612454.1127945455,26.2006,92.9376
assam,2019,1,Others,48442,39127457.94468764,26.2006,92.9376
assam,2019,2,Recharge & bill payments,2512932,539315772.8606573,26.2006,92.9376
assam,2019,2,Peer-to-peer payments,2293770,10035232820.852964,26.2006,92.9376
assam,2019,2,Merchant payments,573646,326844709.5879724,26.2006,92.9376
assam,2019,2,Financial Services,13654,4037222.414240564,26.2006,92.9376
assam,2019,2,Others,60927,49538663.41037582,26.2006,92.9376
assam,2019,3,Peer-to-peer payments,2713539,11835800855.176552,26.2006,92.9376
assam,2019,3,Recharge & bill payments,2645302,639885372.7480905,26.2006,92.9376
assam,2019,3,Merchant payments,513728,421380275.4207429,26.2006,92.9376
assam,2019,3,Financial Services,8606,6403456.344768786,26.2006,92.9376
assam,2019,3,Others,61396,46973660.73634353,26.2006,92.9376
assam,2019,4,Peer-to-peer payments,3222143,14083346879.361856,26.2006,92.9376
assam,2019,4,Recharge & bill payments,2937800,704118873.972094,26.2006,92.9376
assam,2019,4,Merchant payments,544053,456318130.082201,26.2006,92.9376
assam,2019,4,Financial Services,9621,3492255.0860687294,26.2006,92.9376
assam,2019,4,Others,46893,34707757.009855896,26.2006,92.9376
assam,2020,1,Peer-to-peer payments,4058740,18977446151.768826,26.2006,92.9376
assam,2020,1,Recharge & bill payments,3897975,971722606.1579468,26.2006,92.9376
assam,2020,1,Merchant payments,792646,675423852.9512749,26.2006,92.9376
assam,2020,1,Financial Services,10173,7054325.507515656,26.2006,92.9376
assam,2020,1,Others,49326,36781411.34368035,26.2006,92.9376
assam,2020,2,Recharge & bill payments,6045321,1612522828.7163477,26.2006,92.9376
assam,2020,2,Peer-to-peer payments,3648386,17358374071.26616,26.2006,92.9376
assam,2020,2,Merchant payments,742400,749018053.2400584,26.2006,92.9376
assam,2020,2,Financial Services,19814,18130004.687672265,26.2006,92.9376
assam,2020,2,Others,49278,28255168.009208795,26.2006,92.9376
assam,2020,3,Peer-to-peer payments,5637893,26646565777.43919,26.2006,92.9376
assam,2020,3,Recharge & bill payments,5292154,1627282415.9451878,26.2006,92.9376
assam,2020,3,Merchant payments,1383230,1492484153.3873158,26.2006,92.9376
assam,2020,3,Financial Services,24954,28452966.02637225,26.2006,92.9376
assam,2020,3,Others,59480,36605946.74600269,26.2006,92.9376
assam,2020,4,Peer-to-peer payments,7538478,36013292450.814384,26.2006,92.9376
assam,2020,4,Recharge & bill payments,5383505,1662189124.4177454,26.2006,92.9376
assam,2020,4,Merchant payments,2392184,2466913305.59039,26.2006,92.9376
assam,2020,4,Financial Services,29764,32314809.975261036,26.2006,92.9376
assam,2020,4,Others,79523,51901628.46643049,26.2006,92.9376
assam,2021,1,Peer-to-peer payments,9449096,45476079487.10464,26.2006,92.9376
assam,2021,1,Recharge & bill payments,6494111,2103017761.546533,26.2006,92.9376
assam,2021,1,Merchant payments,3459132,3657261586.2001615,26.2006,92.9376
assam,2021,1,Financial Services,34049,41291047.3832124,26.2006,92.9376
assam,2021,1,Others,75672,48814663.88782827,26.2006,92.9376
assam,2021,2,Peer-to-peer payments,11668399,51521387890.61253,26.2006,92.9376
assam,2021,2,Recharge & bill payments,9058005,2657676415.2458973,26.2006,92.9376
assam,2021,2,Merchant payments,4562669,4914753140.040101,26.2006,92.9376
assam,2021,2,Financial Services,49671,46106001.498141706,26.2006,92.9376
assam,2021,2,Others,94161,52549929.267157935,26.2006,92.9376
assam,2021,3,Peer-to-peer payments,15617592,64131823895.235466,26.2006,92.9376
assam,2021,3,Recharge & bill payments,10284267,3248364164.1984267,26.2006,92.9376
assam,2021,3,Merchant payments,7431371,8208706348.034584,26.2006,92.9376
assam,2021,3,Financial Services,39479,43889820.49598976,26.2006,92.9376
assam,2021,3,Others,131732,67715045.34317216,26.2006,92.9376
assam,2021,4,Peer-to-peer payments,21393962,86801625126.53499,26.2006,92.9376
assam,2021,4,Merchant payments,12895755,13378765005.905182,26.2006,92.9376
assam,2021,4,Recharge & bill payments,11484376,3842004488.37332,26.2006,92.9376
assam,2021,4,Financial Services,60724,65456475.826191336,26.2006,92.9376
assam,2021,4,Others,185544,97116796.57575196,26.2006,92.9376
assam,2022,1,Peer-to-peer payments,27156085,108855352347.44864,26.2006,92.9376
assam,2022,1,Merchant payments,19011883,18833132506.022354,26.2006,92.9376
assam,2022,1,Recharge & bill payments,12474674,4424035840.366192,26.2006,92.9376
assam,2022,1,Financial Services,68432,73257991.39188361,26.2006,92.9376
assam,2022,1,Others,178812,94659207.47378008,26.2006,92.9376
assam,2022,2,Peer-to-peer payments,33879530,123829913105.31844,26.2006,92.9376
assam,2022,2,Merchant payments,28377534,24333260089.826862,26.2006,92.9376
assam,2022,2,Recharge & bill payments,13858113,4814695679.877083,26.2006,92.9376
assam,2022,2,Financial Services,50785,55549153.74320389,26.2006,92.9376
assam,2022,2,Others,168763,77624058.0178437,26.2006,92.9376
assam,2022,3,Peer-to-peer payments,37000266,127264703851.96635,26.2006,92.9376
assam,2022,3,Merchant payments,34935460,28789992307.161205,26.2006,92.9376
assam,2022,3,Recharge & bill payments,13974568,5295136932.037907,26.2006,92.9376
assam,2022,3,Financial Services,65066,62882386.459812224,26.2006,92.9376
assam,2022,3,Others,138451,76363577.27323309,26.2006,92.9376
assam,2022,4,Peer-to-peer payments,44828832,150693397669.18314,26.2006,92.9376
assam,2022,4,Merchant payments,43605784,36033810141.574844,26.2006,92.9376
assam,2022,4,Recharge & bill payments,15344794,5773980885.270762,26.2006,92.9376
assam,2022,4,Financial Services,74414,75960367.91633397,26.2006,92.9376
assam,2022,4,Others,127443,76370123.60102956,26.2006,92.9376
bihar,2018,1,Recharge & bill payments,3159922,375559206.7727593,25.0961,85.3131
bihar,2018,1,Peer-to-peer payments,2052089,5295346761.45083,25.0961,85.3131
bihar,2018,1,Financial Services,194295,33999413.87739952,25.0961,85.3131
bihar,2018,1,Merchant payments,138885,139827755.73655012,25.0961,85.3131
bihar,2018,1,Others,279111,201025034.17960185,25.0961,85.3131
bihar,2018,2,Recharge & bill payments,4346849,700649777.0602969,25.0961,85.3131
bihar,2018,2,Peer-to-peer payments,3447898,12141448845.07762,25.0961,85.3131
bihar,2018,2,Merchant payments,311487,318571872.8216527,25.0961,85.3131
bihar,2018,2,Financial Services,267433,45332532.09643287,25.0961,85.3131
bihar,2018,2,Others,258711,300128082.6160458,25.0961,85.3131
bihar,2018,3,Peer-to-peer payments,8893764,18695889187.89432,25.0961,85.3131
bihar,2018,3,Recharge & bill payments,4401439,804061398.5166465,25.0961,85.3131
bihar,2018,3,Merchant payments,586862,367608510.7261781,25.0961,85.3131
bihar,2018,3,Financial Services,274510,33276460.45213346,25.0961,85.3131
bihar,2018,3,Others,211229,234968821.31206357,25.0961,85.3131
bihar,2018,4,Peer-to-peer payments,8094296,26224303882.80399,25.0961,85.3131
bihar,2018,4,Recharge & bill payments,5469096,986310785.0093702,25.0961,85.3131
bihar,2018,4,Merchant payments,1680664,848968693.0665624,25.0961,85.3131
bihar,2018,4,Financial Services,237247,36199427.51318769,25.0961,85.3131
bihar,2018,4,Others,251098,302214380.18458414,25.0961,85.3131
bihar,2019,1,Peer-to-peer payments,16807040,38824078062.32093,25.0961,85.3131
bihar,2019,1,Recharge & bill payments,7036367,1333688182.5386746,25.0961,85.3131
bihar,2019,1,Merchant payments,2055267,1024996999.5279309,25.0961,85.3131
bihar,2019,1,Financial Services,204689,28599535.734409343,25.0961,85.3131
bihar,2019,1,Others,252871,291464734.4043106,25.0961,85.3131
bihar,2019,2,Peer-to-peer payments,15837449,58381285240.80835,25.0961,85.3131
bihar,2019,2,Recharge & bill payments,9279442,1996804238.2749755,25.0961,85.3131
bihar,2019,2,Merchant payments,4365465,2308145849.844257,25.0961,85.3131
bihar,2019,2,Financial Services,129603,63338108.53755434,25.0961,85.3131
bihar,2019,2,Others,348520,382864846.0767575,25.0961,85.3131
bihar,2019,3,Peer-to-peer payments,15446119,61831776093.09613,25.0961,85.3131
bihar,2019,3,Recharge & bill payments,9115040,2140566974.705637,25.0961,85.3131
bihar,2019,3,Merchant payments,7206001,3413490288.313708,25.0961,85.3131
bihar,2019,3,Financial Services,89997,20145460.42764103,25.0961,85.3131
bihar,2019,3,Others,282743,286804437.7358033,25.0961,85.3131
bihar,2019,4,Peer-to-peer payments,26337842,86340631422.24606,25.0961,85.3131
bihar,2019,4,Recharge & bill payments,11358597,2649616529.830146,25.0961,85.3131
bihar,2019,4,Merchant payments,5519582,4177574379.0405855,25.0961,85.3131
bihar,2019,4,Financial Services,100192,18815964.761792127,25.0961,85.3131
bihar,2019,4,Others,214101,126788281.9306988,25.0961,85.3131
bihar,2020,1,Peer-to-peer payments,23163922,99873688132.9031,25.0961,85.3131
bihar,2020,1,Recharge & bill payments,13837430,3680590624.9006095,25.0961,85.3131
bihar,2020,1,Merchant payments,7822567,5562692116.570807,25.0961,85.3131
bihar,2020,1,Financial Services,57233,23954789.407903705,25.0961,85.3131
bihar,2020,1,Others,200663,115927863.46366584,25.0961,85.3131
bihar,2020,2,Peer-to-peer payments,26572651,116244368941.33606,25.0961,85.3131
bihar,2020,2,Recharge & bill payments,19522564,5642294772.453551,25.0961,85.3131
bihar,2020,2,Merchant payments,7011681,6760404421.62296,25.0961,85.3131
bihar,2020,2,Financial Services,73119,54077813.2606806,25.0961,85.3131
bihar,2020,2,Others,206727,105377680.17075576,25.0961,85.3131
bihar,2020,3,Peer-to-peer payments,37294332,153664683751.53278,25.0961,85.3131
bihar,2020,3,Recharge & bill payments,19027978,6313780616.601829,25.0961,85.3131
bihar,2020,3,Merchant payments,14777337,13111735855.02769,25.0961,85.3131
bihar,2020,3,Financial Services,104135,81355476.16367023,25.0961,85.3131
bihar,2020,3,Others,299966,157309412.49242482,25.0961,85.3131
bihar,2020,4,Peer-to-peer payments,49432098,208484557891.42865,25.0961,85.3131
bihar,2020,4,Merchant payments,26750991,23185594534.30522,25.0961,85.3131
bihar,2020,4,Recharge & bill payments,19908687,6926960996.688756,25.0961,85.3131
bihar,2020,4,Financial Services,119416,100785736.00790764,25.0961,85.3131
bihar,2020,4,Others,380481,207713978.0422388,25.0961,85.3131
bihar,2021,1,Peer-to-peer payments,58566582,242013312361.31104,25.0961,85.3131
bihar,2021,1,Merchant payments,33959313,30171144593.369877,25.0961,85.3131
bihar,2021,1,Recharge & bill payments,21974086,8505455545.448764,25.0961,85.3131
bihar,2021,1,Financial Services,124277,112949858.25028671,25.0961,85.3131
bihar,2021,1,Others,308219,170787342.8481179,25.0961,85.3131
bihar,2021,2,Peer-to-peer payments,78694099,319758683264.15344,25.0961,85.3131
bihar,2021,2,Merchant payments,44686786,43458914639.77138,25.0961,85.3131
bihar,2021,2,Recharge & bill payments,31646149,11030849713.502428,25.0961,85.3131
bihar,2021,2,Financial Services,149791,116086345.91301712,25.0961,85.3131
bihar,2021,2,Others,426797,215721223.2386405,25.0961,85.3131
bihar,2021,3,Peer-to-peer payments,92785704,331514102784.2631,25.0961,85.3131
bihar,2021,3,Merchant payments,64094961,53849745604.9643,25.0961,85.3131
bihar,2021,3,Recharge & bill payments,30081746,11327303470.019917,25.0961,85.3131
bihar,2021,3,Financial Services,135748,130349071.61901988,25.0961,85.3131
bihar,2021,3,Others,572954,241260025.54569885,25.0961,85.3131
bihar,2021,4,Peer-to-peer payments,117340712,423665098014.2792,25.0961,85.3131
bihar,2021,4,Merchant payments,95992559,81729122295.53772,25.0961,85.3131
bihar,2021,4,Recharge & bill payments,30824177,13438634948.212645,25.0961,85.3131
bihar,2021,4,Financial Services,186298,173358268.82083318,25.0961,85.3131
bihar,2021,4,Others,783199,365400541.9114517,25.0961,85.3131
bihar,2022,1,Peer-to-peer payments,138085265,500024806542.6933,25.0961,85.3131
bihar,2022,1,Merchant payments,114892163,95507710275.50964,25.0961,85.3131
bihar,2022,1,Recharge & bill payments,30545266,15431605247.390364,25.0961,85.3131
bihar,2022,1,Financial Services,169722,148088975.22896564,25.0961,85.3131
bihar,2022,1,Others,698018,299484690.3236611,25.0961,85.3131
bihar,2022,2,Peer-to-peer payments,164119431,610448610667.7207,25.0961,85.3131
bihar,2022,2,Merchant payments,158289353,126423430586.42947,25.0961,85.3131
bihar,2022,2,Recharge & bill payments,36950622,17225668601.948982,25.0961,85.3131
bihar,2022,2,Financial Services,124199,116203820.91131487,25.0961,85.3131
bihar,2022,2,Others,661424,247541289.12967217,25.0961,85.3131
bihar,2022,3,Merchant payments,198273336,137873615624.72937,25.0961,85.3131
bihar,2022,3,Peer-to-peer payments,192304951,632747186972.1919,25.0961,85.3131
bihar,2022,3,Recharge & bill payments,46044353,20417791249.02832,25.0961,85.3131
bihar,2022,3,Financial Services,179533,161987346.1868727,25.0961,85.3131
bihar,2022,3,Others,565212,245905365.7791165,25.0961,85.3131
bihar,2022,4,Merchant payments,243777692,172924170171.63205,25.0961,85.3131
bihar,2022,4,Peer-to-peer payments,225487662,739870172148.0806,25.0961,85.3131
bihar,2022,4,Recharge & bill payments,47054083,22729599211.247635,25.0961,85.3131
bihar,2022,4,Financial Services,205989,199208429.5113938,25.0961,85.3131
bihar,2022,4,Others,559223,288999714.3604311,25.0961,85.3131
chandigarh,2018,1,Recharge & bill payments,201262,47479581.16264416,30.7333,76.7794
chandigarh,2018,1,Peer-to-peer payments,135136,527998849.34055936,30.7333,76.7794
chandigarh,2018,1,Merchant payments,21431,19477066.53327672,30.7333,76.7794
chandigarh,2018,1,Financial Services,8473,1865618.249949839,30.7333,76.7794
chandigarh,2018,1,Others,15593,16614305.58119321,30.7333,76.7794
chandigarh,2018,2,Recharge & bill payments,224548,76722906.67871952,30.7333,76.7794
chandigarh,2018,2,Peer-to-peer payments,194627,835296156.4220204,30.7333,76.7794
chandigarh,2018,2,Merchant payments,34606,29408471.50633328,30.7333,76.7794
chandigarh,2018,2,Financial Services,11927,3679451.8635118967,30.7333,76.7794
chandigarh,2018,2,Others,13376,16116275.274144216,30.7333,76.7794
chandigarh,2018,3,Peer-to-peer payments,295358,1217617705.968176,30.7333,76.7794
chandigarh,2018,3,Recharge & bill payments,236445,100639674.6708905,30.7333,76.7794
chandigarh,2018,3,Merchant payments,64998,37560565.97386869,30.7333,76.7794
chandigarh,2018,3,Financial Services,7642,1302311.5967954171,30.7333,76.7794
chandigarh,2018,3,Others,12493,12234189.324580798,30.7333,76.7794
chandigarh,2018,4,Peer-to-peer payments,431461,1793871702.3196409,30.7333,76.7794
chandigarh,2018,4,Recharge & bill payments,310527,128130475.99274208,30.7333,76.7794
chandigarh,2018,4,Merchant payments,135266,94010713.60616028,30.7333,76.7794
chandigarh,2018,4,Financial Services,10008,2039811.337203704,30.7333,76.7794
chandigarh,2018,4,Others,17854,14538888.5242277,30.7333,76.7794
chandigarh,2019,1,Peer-to-peer payments,689400,2123866601.651376,30.7333,76.7794
chandigarh,2019,1,Recharge & bill payments,390610,161414934.10238376,30.7333,76.7794
chandigarh,2019,1,Merchant payments,169984,97230471.44089969,30.7333,76.7794
chandigarh,2019,1,Financial Services,7412,917030.9066760786,30.7333,76.7794
chandigarh,2019,1,Others,17070,12603012.342693318,30.7333,76.7794
chandigarh,2019,2,Peer-to-peer payments,604849,2339922407.523348,30.7333,76.7794
chandigarh,2019,2,Recharge & bill payments,342294,185659011.54417652,30.7333,76.7794
chandigarh,2019,2,Merchant payments,277811,152766864.66190332,30.7333,76.7794
chandigarh,2019,2,Financial Services,5590,839765.161351582,30.7333,76.7794
chandigarh,2019,2,Others,21926,13928050.053676538,30.7333,76.7794
chandigarh,2019,3,Peer-to-peer payments,722233,2815184152.8041325,30.7333,76.7794
chandigarh,2019,3,Merchant payments,447069,226535908.8355719,30.7333,76.7794
chandigarh,2019,3,Recharge & bill payments,308219,213884900.47217816,30.7333,76.7794
chandigarh,2019,3,Financial Services,2447,794918.674981478,30.7333,76.7794
chandigarh,2019,3,Others,26575,13282206.873976797,30.7333,76.7794
chandigarh,2019,4,Peer-to-peer payments,927850,3586763928.6423693,30.7333,76.7794
chandigarh,2019,4,Merchant payments,561630,318692521.79224944,30.7333,76.7794
chandigarh,2019,4,Recharge & bill payments,338203,237695594.96329552,30.7333,76.7794
chandigarh,2019,4,Financial Services,1911,654298.6785004465,30.7333,76.7794
chandigarh,2019,4,Others,21321,8707473.86293627,30.7333,76.7794
chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542.468033,30.7333,76.7794
chandigarh,2020,1,Merchant payments,764832,438193845.4527705,30.7333,76.7794
chandigarh,2020,1,Recharge & bill payments,389851,257250007.2445577,30.7333,76.7794
chandigarh,2020,1,Financial Services,1574,1406138.1883251297,30.7333,76.7794
chandigarh,2020,1,Others,18853,8230536.662513691,30.7333,76.7794
chandigarh,2020,2,Peer-to-peer payments,766698,3293060119.5471582,30.7333,76.7794
chandigarh,2020,2,Merchant payments,390906,331423259.0003719,30.7333,76.7794
chandigarh,2020,2,Recharge & bill payments,361577,214425229.3354035,30.7333,76.7794
chandigarh,2020,2,Financial Services,1797,3982005.1176844486,30.7333,76.7794
chandigarh,2020,2,Others,7032,4125116.689457224,30.7333,76.7794
chandigarh,2020,3,Peer-to-peer payments,981986,4178346395.412492,30.7333,76.7794
chandigarh,2020,3,Merchant payments,796634,604271248.9262259,30.7333,76.7794
chandigarh,2020,3,Recharge & bill payments,366353,296964794.9657042,30.7333,76.7794
chandigarh,2020,3,Financial Services,2643,5254415.457263877,30.7333,76.7794
chandigarh,2020,3,Others,10470,4972498.603385328,30.7333,76.7794
chandigarh,2020,4,Merchant payments,1322026,939307675.8510206,30.7333,76.7794
chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731.339843,30.7333,76.7794
chandigarh,2020,4,Recharge & bill payments,409997,320731281.94750684,30.7333,76.7794
chandigarh,2020,4,Financial Services,3346,4400109.748752326,30.7333,76.7794
chandigarh,2020,4,Others,17970,10005102.462219946,30.7333,76.7794
